Fraction Removed,LCC Size,Number of Components
0.0354,2323,1
0.0356,2322,1
0.0358,2321,1
0.0360,2320,1
0.0362,2319,1
0.0364,2318,1
0.0366,2317,1
0.0368,2316,1
0.0370,2315,1
0.0372,2314,1
0.0374,2313,1
0.0376,2312,1
0.0378,2311,1
0.0380,2310,1
0.0382,2309,1
0.0384,2308,1
0.0386,2307,1
0.0388,2306,1
0.0390,2305,1
0.0392,2304,1
0.0394,2303,1
0.0396,2302,1
0.0398,2301,1
0.0400,2300,1
0.0402,2299,1
0.0404,2298,1
0.0406,2297,1
0.0408,2296,1
0.0410,2295,1
0.0412,2294,1
0.0414,2293,1
0.0416,2292,1
0.0418,2291,1
0.0420,2290,1
0.0422,2289,1
0.0424,2288,1
0.0426,2287,1
0.0428,2286,1
0.0430,2285,1
0.0432,2284,1
0.0434,2283,1
0.0436,2282,1
0.0438,2281,1
0.0440,2280,1
0.0442,2279,1
0.0444,2278,1
0.0446,2277,1
0.0448,2276,1
0.0450,2275,1
0.0452,2274,1
0.0454,2273,1
0.0456,2272,1
0.0458,2271,1
0.0460,2270,1
0.0462,2269,1
0.0464,2268,1
0.0466,2267,1
0.0468,2266,1
0.0470,2265,1
0.0472,2264,1
0.0474,2263,1
0.0476,2262,1
0.0478,2261,1
0.0480,2260,1
0.0482,2259,1
0.0484,2258,1
0.0486,2257,1
0.0488,2256,1
0.0490,2255,1
0.0492,2254,1
0.0494,2253,1
0.0496,2252,1
0.0498,2251,1
0.0500,2250,1
0.0502,2249,1
0.0504,2248,1
0.0506,2247,1
0.0508,2246,1
0.0510,2245,1
0.0512,2244,1
0.0514,2243,1
0.0516,2242,1
0.0518,2241,1
0.0520,2240,1
0.0522,2239,1
0.0524,2238,1
0.0526,2237,1
0.0528,2236,1
0.0530,2235,1
0.0532,2234,1
0.0534,2233,1
0.0536,2232,1
0.0538,2231,1
0.0540,2230,1
0.0542,2229,1
0.0544,2228,1
0.0546,2227,1
0.0548,2226,1
0.0550,2225,1
0.0552,2224,1
0.0554,2223,1
0.0556,2222,1
0.0558,2221,1
0.0560,2220,1
0.0562,2219,1
0.0564,2218,1
0.0566,2217,1
0.0568,2216,1
0.0570,2215,1
0.0572,2214,1
0.0574,2213,1
0.0576,2212,1
0.0578,2211,1
0.0580,2210,1
0.0582,2209,1
0.0584,2208,1
0.0586,2207,1
0.0588,2206,1
0.0590,2205,1
0.0592,2204,1
0.0594,2203,1
0.0596,2202,1
0.0598,2201,1
0.0600,2200,1
0.0602,2199,1
0.0604,2198,1
0.0606,2197,1
0.0608,2196,1
0.0610,2195,1
0.0612,2194,1
0.0614,2193,1
0.0616,2192,1
0.0618,2191,1
0.0620,2190,1
0.0622,2189,1
0.0624,2188,1
0.0626,2187,1
0.0628,2186,1
0.0630,2185,1
0.0632,2184,1
0.0634,2183,1
0.0636,2182,1
0.0638,2181,1
0.0640,2180,1
0.0642,2179,1
0.0644,2178,1
0.0646,2177,1
0.0648,2176,1
0.0650,2175,1
0.0652,2174,1
0.0654,2173,1
0.0656,2172,1
0.0658,2171,1
0.0660,2170,1
0.0662,2169,1
0.0664,2168,1
0.0666,2167,1
0.0668,2166,1
0.0670,2165,1
0.0672,2164,1
0.0674,2163,1
0.0676,2162,1
0.0678,2161,1
0.0680,2160,1
0.0682,2159,1
0.0684,2158,1
0.0686,2157,1
0.0688,2156,1
0.0690,2155,1
0.0692,2154,1
0.0694,2153,1
0.0696,2152,1
0.0698,2151,1
0.0700,2150,1
0.0702,2149,1
0.0704,2148,1
0.0706,2147,1
0.0708,2146,1
0.0710,2145,1
0.0712,2144,1
0.0714,2143,1
0.0716,2142,1
0.0718,2141,1
0.0720,2140,1
0.0722,2139,1
0.0724,2138,1
0.0726,2137,1
0.0728,2136,1
0.0730,2135,1
0.0732,2134,1
0.0734,2133,1
0.0736,2132,1
0.0738,2131,1
0.0740,2130,1
0.0742,2129,1
0.0744,2128,1
0.0746,2127,1
0.0748,2126,1
0.0750,2125,1
0.0752,2124,1
0.0754,2123,1
0.0756,2122,1
0.0758,2121,1
0.0760,2120,1
0.0762,2119,1
0.0764,2118,1
0.0766,2117,1
0.0768,2116,1
0.0770,2115,1
0.0772,2114,1
0.0774,2113,1
0.0776,2112,1
0.0778,2111,1
0.0780,2110,1
0.0782,2109,1
0.0784,2108,1
0.0786,2107,1
0.0788,2106,1
0.0790,2105,1
0.0792,2104,1
0.0794,2103,1
0.0796,2102,1
0.0798,2101,1
0.0800,2100,1
0.0802,2099,1
0.0804,2098,1
0.0806,2097,1
0.0808,2096,1
0.0810,2095,1
0.0812,2094,1
0.0814,2093,1
0.0816,2092,1
0.0818,2091,1
0.0820,2090,1
0.0822,2089,1
0.0824,2088,1
0.0826,2087,1
0.0828,2086,1
0.0830,2085,1
0.0832,2084,1
0.0834,2083,1
0.0836,2082,1
0.0838,2081,1
0.0840,2080,1
0.0842,2079,1
0.0844,2078,1
0.0846,2077,1
0.0848,2076,1
0.0850,2075,1
0.0852,2074,1
0.0854,2073,1
0.0856,2072,1
0.0858,2071,1
0.0860,2070,1
0.0862,2069,1
0.0864,2068,1
0.0866,2067,1
0.0868,2066,1
0.0870,2065,1
0.0872,2064,1
0.0874,2063,1
0.0876,2062,1
0.0878,2061,1
0.0880,2060,1
0.0882,2059,1
0.0884,2058,1
0.0886,2057,1
0.0888,2056,1
0.0890,2055,1
0.0892,2054,1
0.0894,2053,1
0.0896,2052,1
0.0898,2051,1
0.0900,2050,1
0.0902,2049,1
0.0904,2048,1
0.0906,2047,1
0.0908,2046,1
0.0910,2045,1
0.0912,2044,1
0.0914,2043,1
0.0916,2042,1
0.0918,2041,1
0.0920,2040,1
0.0922,2039,1
0.0924,2038,1
0.0926,2037,1
0.0928,2036,1
0.0930,2035,1
0.0932,2034,1
0.0934,2033,1
0.0936,2032,1
0.0938,2031,1
0.0940,2030,1
0.0942,2029,1
0.0944,2028,1
0.0946,2027,1
0.0948,2026,1
0.0950,2025,1
0.0952,2024,1
0.0954,2023,1
0.0956,2022,1
0.0958,2021,1
0.0960,2020,1
0.0962,2019,1
0.0964,2018,1
0.0966,2017,1
0.0968,2016,1
0.0970,2015,1
0.0972,2014,1
0.0974,2013,1
0.0976,2012,1
0.0978,2011,1
0.0980,2010,1
0.0982,2009,1
0.0984,2008,1
0.0986,2007,1
0.0988,2006,1
0.0990,2005,1
0.0992,2004,1
0.0994,2003,1
0.0996,2002,1
0.0998,2001,1
0.1000,2000,1
0.1002,1999,1
0.1004,1998,1
0.1006,1997,1
0.1008,1996,1
0.1010,1995,1
0.1012,1994,1
0.1014,1993,1
0.1016,1992,1
0.1018,1991,1
0.1020,1990,1
0.1022,1989,1
0.1024,1988,1
0.1026,1987,1
0.1028,1986,1
0.1030,1985,1
0.1032,1984,1
0.1034,1983,1
0.1036,1982,1
0.1038,1981,1
0.1040,1980,1
0.1042,1979,1
0.1044,1978,1
0.1046,1977,1
0.1048,1976,1
0.1050,1975,1
0.1052,1974,1
0.1054,1973,1
0.1056,1972,1
0.1058,1971,1
0.1060,1970,1
0.1062,1969,1
0.1064,1968,1
0.1066,1967,1
0.1068,1966,1
0.1070,1965,1
0.1072,1964,1
0.1074,1963,1
0.1076,1962,1
0.1078,1961,1
0.1080,1960,1
0.1082,1959,1
0.1084,1958,1
0.1086,1957,1
0.1088,1956,1
0.1090,1955,1
0.1092,1909,2
0.1094,1908,2
0.1096,1907,2
0.1098,1906,2
0.1100,1905,2
0.1102,1904,2
0.1104,1903,2
0.1106,1902,2
0.1108,1901,2
0.1110,1900,2
0.1112,1899,2
0.1114,1898,2
0.1116,1897,2
0.1118,1896,2
0.1120,1895,2
0.1122,1894,2
0.1124,1893,2
0.1126,1892,2
0.1128,1891,2
0.1130,1890,2
0.1132,1889,2
0.1134,1888,2
0.1136,1887,2
0.1138,1886,2
0.1140,1885,2
0.1142,1884,2
0.1144,1883,2
0.1146,1882,2
0.1148,1881,2
0.1150,1880,2
0.1152,1879,2
0.1154,1878,2
0.1156,1877,2
0.1158,1876,2
0.1160,1875,2
0.1162,1874,2
0.1164,1873,2
0.1166,1872,2
0.1168,1871,2
0.1170,1870,2
0.1172,1869,2
0.1174,1868,2
0.1176,1867,2
0.1178,1866,2
0.1180,1865,2
0.1182,1864,2
0.1184,1863,2
0.1186,1862,2
0.1188,1861,2
0.1190,1860,2
0.1192,1859,2
0.1194,1858,2
0.1196,1857,2
0.1198,1856,2
0.1200,1855,2
0.1202,1854,2
0.1204,1853,2
0.1206,1852,2
0.1208,1851,2
0.1210,1850,2
0.1212,1849,2
0.1214,1848,2
0.1216,1847,2
0.1218,1846,2
0.1220,1845,2
0.1222,1844,2
0.1224,1843,2
0.1226,1842,2
0.1228,1841,2
0.1230,1840,2
0.1232,1839,2
0.1234,1838,2
0.1236,1837,2
0.1238,1836,2
0.1240,1835,2
0.1242,1834,2
0.1244,1833,2
0.1246,1832,2
0.1248,1831,2
0.1250,1830,2
0.1252,1827,3
0.1254,1826,3
0.1256,1780,4
0.1258,1779,4
0.1260,1778,4
0.1262,1759,5
0.1264,1758,5
0.1266,1757,5
0.1268,1756,5
0.1270,1755,5
0.1272,1754,5
0.1274,1753,5
0.1276,1752,5
0.1278,1751,5
0.1280,1750,5
0.1282,1749,5
0.1284,1748,5
0.1286,1747,5
0.1288,1746,5
0.1290,1745,5
0.1292,1744,5
0.1294,1743,5
0.1296,1742,5
0.1298,1741,5
0.1300,1740,5
0.1302,1739,5
0.1304,1738,5
0.1306,1737,5
0.1308,1736,5
0.1310,1735,5
0.1312,1734,5
0.1314,1733,5
0.1316,1732,5
0.1318,1731,5
0.1320,1708,6
0.1322,1707,6
0.1324,1706,6
0.1326,1705,6
0.1328,1704,6
0.1330,1703,6
0.1332,1702,6
0.1334,1701,6
0.1336,1700,6
0.1338,1699,6
0.1340,1698,6
0.1342,1697,6
0.1344,1696,6
0.1346,1695,6
0.1348,1694,6
0.1350,1693,6
0.1352,1692,6
0.1354,1691,6
0.1356,1690,6
0.1358,1689,6
0.1360,1688,6
0.1362,1687,6
0.1364,1686,6
0.1366,1685,6
0.1368,1684,6
0.1370,1683,6
0.1372,1682,6
0.1374,1681,6
0.1376,1680,6
0.1378,1679,6
0.1380,1678,6
0.1382,1677,6
0.1384,1676,6
0.1386,1675,6
0.1388,1674,6
0.1390,1673,6
0.1392,1672,6
0.1394,1671,6
0.1396,1670,6
0.1398,1669,6
0.1400,1668,6
0.1402,1603,7
0.1404,1602,7
0.1406,1601,7
0.1408,1600,7
0.1410,1599,7
0.1412,1598,7
0.1414,1597,7
0.1416,1596,7
0.1418,1595,7
0.1420,1594,7
0.1422,1593,7
0.1424,1592,7
0.1426,1591,7
0.1428,1590,7
0.1430,1589,7
0.1432,1588,7
0.1434,1587,7
0.1436,1586,7
0.1438,1585,7
0.1440,1584,7
0.1442,1583,7
0.1444,1582,7
0.1446,1581,7
0.1448,1580,7
0.1450,1579,7
0.1452,1578,7
0.1454,1577,7
0.1456,1576,7
0.1458,1575,7
0.1460,1574,7
0.1462,1573,7
0.1464,1572,7
0.1466,1571,7
0.1468,1570,7
0.1470,1304,8
0.1472,1303,8
0.1474,1302,8
0.1476,1301,8
0.1478,1300,8
0.1480,1256,9
0.1482,1255,9
0.1484,1254,9
0.1486,1253,9
0.1488,1252,9
0.1490,1251,9
0.1492,1250,9
0.1494,1249,9
0.1496,1248,9
0.1498,1247,9
0.1500,1246,9
0.1502,1245,9
0.1504,1168,10
0.1506,1167,10
0.1508,1166,10
0.1510,1165,10
0.1512,1164,10
0.1514,1163,10
0.1516,1162,10
0.1518,1161,10
0.1520,1160,10
0.1522,1159,10
0.1524,1158,10
0.1526,1157,10
0.1528,1156,10
0.1530,1155,10
0.1532,1154,10
0.1534,1153,10
0.1536,1152,10
0.1538,1151,10
0.1540,1150,10
0.1542,1149,10
0.1544,1148,10
0.1546,1147,10
0.1548,1146,10
0.1550,1145,10
0.1552,1144,10
0.1554,1143,10
0.1556,1142,10
0.1558,1141,10
0.1560,1140,10
0.1562,1139,10
0.1564,1138,10
0.1566,1137,10
0.1568,1136,10
0.1570,1135,10
0.1572,1134,10
0.1574,1133,10
0.1576,1132,10
0.1578,1131,10
0.1580,1130,10
0.1582,1129,10
0.1584,1128,10
0.1586,1127,10
0.1588,1126,10
0.1590,1125,10
0.1592,1124,10
0.1594,1123,10
0.1596,1122,10
0.1598,753,11
0.1600,752,11
0.1602,751,11
0.1604,750,11
0.1606,749,11
0.1608,748,11
0.1610,747,11
0.1612,746,11
0.1614,745,11
0.1616,744,11
0.1618,743,11
0.1620,742,11
0.1622,741,11
0.1624,740,11
0.1626,739,11
0.1628,738,11
0.1630,737,11
0.1632,736,11
0.1634,735,11
0.1636,734,11
0.1638,446,12
0.1640,445,12
0.1642,444,12
0.1644,443,12
0.1646,442,12
0.1648,441,12
0.1650,368,13
0.1652,367,13
0.1654,366,13
0.1656,365,13
0.1658,307,14
0.1660,307,14
0.1662,307,14
0.1664,306,14
0.1666,305,14
0.1668,304,14
0.1670,303,14
0.1672,285,15
0.1674,284,15
0.1676,283,15
0.1678,265,16
0.1680,264,16
0.1682,262,17
0.1684,258,18
0.1686,257,18
0.1688,256,18
0.1690,255,18
0.1692,203,19
0.1694,202,19
0.1696,201,19
0.1698,200,19
0.1700,190,20
0.1702,189,20
0.1704,189,21
0.1706,188,21
0.1708,177,22
0.1710,176,22
0.1712,175,22
0.1714,153,23
0.1716,153,24
0.1718,153,24
0.1720,153,25
0.1722,152,25
0.1724,137,26
0.1726,137,26
0.1728,137,27
0.1730,137,28
0.1732,136,28
0.1734,112,29
0.1736,112,31
0.1738,112,32
0.1740,112,32
0.1742,112,33
0.1744,112,33
0.1746,112,34
0.1748,111,34
0.1750,110,34
0.1752,108,35
0.1754,108,35
0.1756,108,36
0.1758,107,36
0.1760,106,36
0.1762,96,38
0.1764,95,38
0.1766,94,38
0.1768,93,38
0.1770,76,39
0.1772,76,41
0.1774,76,42
0.1776,76,43
0.1778,76,44
0.1780,75,44
0.1782,69,45
0.1784,69,46
0.1786,69,46
0.1788,69,47
0.1790,68,47
0.1792,61,48
0.1794,61,48
0.1796,61,49
0.1798,61,49
0.1800,61,50
0.1802,61,52
0.1804,61,53
0.1806,61,53
0.1808,61,54
0.1810,61,54
0.1812,61,55
0.1814,61,56
0.1816,61,57
0.1818,61,58
0.1820,61,59
0.1822,61,60
0.1824,61,61
0.1826,60,61
0.1828,45,62
0.1830,45,63
0.1832,45,64
0.1834,45,65
0.1836,45,66
0.1838,45,66
0.1840,45,67
0.1842,44,67
0.1844,42,68
0.1846,42,69
0.1848,41,69
0.1850,40,70
0.1852,40,71
0.1854,40,72
0.1856,39,72
0.1858,39,73
0.1860,39,74
0.1862,39,75
0.1864,38,75
0.1866,38,76
0.1868,38,77
0.1870,38,78
0.1872,38,79
0.1874,38,80
0.1876,38,81
0.1878,38,81
0.1880,38,82
0.1882,36,83
0.1884,36,84
0.1886,36,85
0.1888,30,86
0.1890,30,87
0.1892,30,88
0.1894,30,89
0.1896,30,90
0.1898,30,91
0.1900,30,92
0.1902,30,93
0.1904,30,94
0.1906,29,95
0.1908,29,96
0.1910,29,97
0.1912,29,98
0.1914,29,98
0.1916,29,99
0.1918,29,100
0.1920,29,101
0.1922,29,102
0.1924,29,103
0.1926,29,105
0.1928,29,105
0.1930,29,106
0.1932,29,107
0.1934,29,107
0.1936,29,109
0.1938,29,110
0.1940,28,110
0.1942,28,111
0.1944,28,112
0.1946,28,113
0.1948,28,114
0.1950,28,115
0.1952,28,115
0.1954,28,116
0.1956,28,117
0.1958,28,118
0.1960,28,119
0.1962,28,120
0.1964,28,121
0.1966,27,121
0.1968,26,121
0.1970,24,122
0.1972,24,123
0.1974,24,124
0.1976,24,124
0.1978,24,125
0.1980,24,125
0.1982,24,126
0.1984,24,127
0.1986,24,128
0.1988,24,129
0.1990,24,130
0.1992,23,130
0.1994,22,131
0.1996,22,131
0.1998,22,132
0.2000,22,132
0.2002,22,133
0.2004,22,134
0.2006,22,135
0.2008,22,136
0.2010,22,137
0.2012,22,138
0.2014,21,138
0.2016,20,138
0.2018,19,139
0.2020,18,139
0.2022,18,140
0.2024,18,141
0.2026,18,142
0.2028,18,142
0.2030,18,143
0.2032,18,144
0.2034,18,145
0.2036,18,146
0.2038,18,147
0.2040,18,148
0.2042,18,149
0.2044,18,150
0.2046,18,151
0.2048,18,152
0.2050,18,153
0.2052,18,154
0.2054,18,155
0.2056,18,156
0.2058,18,157
0.2060,18,157
0.2062,18,158
0.2064,18,159
0.2066,18,160
0.2068,18,161
0.2070,18,162
0.2072,18,163
0.2074,18,164
0.2076,17,164
0.2078,17,164
0.2080,17,165
0.2082,17,165
0.2084,17,166
0.2086,17,167
0.2088,17,168
0.2090,17,169
0.2092,17,170
0.2094,17,170
0.2096,17,171
0.2098,17,171
0.2100,17,172
0.2102,17,172
0.2104,17,172
0.2106,17,173
0.2108,17,174
0.2110,17,175
0.2112,17,176
0.2114,17,176
0.2116,17,177
0.2118,17,178
0.2120,17,178
0.2122,17,179
0.2124,17,180
0.2126,17,180
0.2128,17,180
0.2130,17,181
0.2132,17,182
0.2134,17,182
0.2136,17,183
0.2138,16,183
0.2140,15,183
0.2142,15,184
0.2144,15,184
0.2146,15,185
0.2148,15,185
0.2150,15,185
0.2152,15,186
0.2154,15,186
0.2156,15,187
0.2158,14,187
0.2160,14,188
0.2162,14,189
0.2164,14,189
0.2166,14,190
0.2168,14,191
0.2170,14,192
0.2172,14,192
0.2174,14,193
0.2176,14,194
0.2178,14,195
0.2180,14,195
0.2182,14,196
0.2184,14,196
0.2186,14,197
0.2188,14,198
0.2190,14,199
0.2192,13,199
0.2194,13,200
0.2196,13,201
0.2198,13,201
0.2200,13,202
0.2202,13,202
0.2204,13,203
0.2206,13,204
0.2208,13,204
0.2210,13,205
0.2212,13,205
0.2214,13,206
0.2216,13,206
0.2218,13,207
0.2220,13,207
0.2222,13,208
0.2224,13,209
0.2226,13,210
0.2228,13,211
0.2230,13,211
0.2232,13,212
0.2234,13,212
0.2236,13,213
0.2238,13,214
0.2240,13,215
0.2242,13,216
0.2244,13,217
0.2246,13,219
0.2248,13,219
0.2250,13,221
0.2252,13,221
0.2254,13,222
0.2256,13,223
0.2258,13,223
0.2260,13,224
0.2262,13,224
0.2264,13,224
0.2266,13,225
0.2268,12,225
0.2270,12,225
0.2272,12,226
0.2274,12,227
0.2276,12,228
0.2278,12,228
0.2280,12,229
0.2282,12,230
0.2284,12,231
0.2286,12,232
0.2288,12,232
0.2290,12,232
0.2292,12,233
0.2294,12,234
0.2296,12,234
0.2298,12,235
0.2300,12,236
0.2302,12,237
0.2304,12,237
0.2306,12,237
0.2308,12,238
0.2310,12,238
0.2312,12,239
0.2314,12,239
0.2316,12,240
0.2318,12,242
0.2320,12,242
0.2322,12,243
0.2324,12,243
0.2326,12,244
0.2328,12,244
0.2330,12,244
0.2332,12,245
0.2334,12,246
0.2336,12,247
0.2338,12,248
0.2340,12,248
0.2342,12,249
0.2344,11,249
0.2346,11,249
0.2348,11,250
0.2350,11,250
0.2352,11,251
0.2354,11,252
0.2356,11,253
0.2358,11,254
0.2360,11,256
0.2362,11,256
0.2364,11,257
0.2366,11,257
0.2368,11,258
0.2370,11,258
0.2372,11,259
0.2374,11,259
0.2376,11,260
0.2378,11,260
0.2380,11,260
0.2382,11,261
0.2384,11,262
0.2386,11,262
0.2388,11,262
0.2390,11,263
0.2392,11,265
0.2394,11,265
0.2396,11,266
0.2398,11,267
0.2400,11,267
0.2402,11,268
0.2404,11,268
0.2406,11,269
0.2408,11,270
0.2410,11,270
0.2412,11,271
0.2414,11,272
0.2416,11,272
0.2418,11,273
0.2420,10,273
0.2422,10,273
0.2424,10,274
0.2426,10,274
0.2428,10,275
0.2430,10,275
0.2432,10,276
0.2434,10,277
0.2436,10,278
0.2438,10,278
0.2440,10,279
0.2442,10,279
0.2444,10,280
0.2446,10,280
0.2448,10,281
0.2450,10,282
0.2452,10,283
0.2454,10,284
0.2456,10,285
0.2458,10,285
0.2460,10,286
0.2462,10,287
0.2464,10,288
0.2466,10,289
0.2468,10,292
0.2470,10,293
0.2472,10,294
0.2474,10,295
0.2476,10,296
0.2478,10,297
0.2480,10,298
0.2482,10,298
0.2484,10,298
0.2486,10,299
0.2488,10,299
0.2490,10,301
0.2492,10,302
0.2494,10,302
0.2496,10,303
0.2498,10,304
0.2500,10,305
0.2502,10,306
0.2504,10,306
0.2506,10,307
0.2508,10,307
0.2510,10,308
0.2512,10,308
0.2514,10,308
0.2516,10,309
0.2518,9,309
0.2520,9,309
0.2522,9,310
0.2524,9,310
0.2526,9,310
0.2528,9,311
0.2530,9,312
0.2532,9,313
0.2534,9,314
0.2536,9,315
0.2538,9,315
0.2540,9,315
0.2542,9,315
0.2544,9,315
0.2546,9,316
0.2548,9,316
0.2550,9,317
0.2552,9,317
0.2554,9,317
0.2556,9,318
0.2558,9,319
0.2560,9,320
0.2562,9,321
0.2564,9,321
0.2566,9,321
0.2568,9,322
0.2570,9,322
0.2572,9,323
0.2574,9,324
0.2576,9,325
0.2578,9,326
0.2580,9,327
0.2582,9,327
0.2584,9,328
0.2586,9,328
0.2588,9,328
0.2590,9,328
0.2592,9,328
0.2594,9,329
0.2596,9,330
0.2598,9,331
0.2600,9,332
0.2602,9,333
0.2604,9,334
0.2606,9,335
0.2608,9,336
0.2610,9,337
0.2612,9,338
0.2614,9,339
0.2616,9,340
0.2618,9,341
0.2620,9,342
0.2622,9,343
0.2624,9,343
0.2626,9,343
0.2628,9,344
0.2630,9,344
0.2632,9,344
0.2634,9,344
0.2636,9,345
0.2638,9,345
0.2640,9,346
0.2642,9,347
0.2644,9,348
0.2646,9,348
0.2648,9,349
0.2650,9,350
0.2652,9,350
0.2654,9,352
0.2656,9,353
0.2658,9,354
0.2660,9,354
0.2662,9,355
0.2664,9,355
0.2666,9,356
0.2668,9,357
0.2670,9,357
0.2672,9,357
0.2674,9,358
0.2676,9,358
0.2678,9,359
0.2680,9,359
0.2682,9,359
0.2684,9,360
0.2686,8,360
0.2688,8,360
0.2690,8,361
0.2692,8,361
0.2694,8,361
0.2696,8,362
0.2698,8,363
0.2700,8,364
0.2702,8,365
0.2704,8,366
0.2706,8,368
0.2708,8,369
0.2710,8,371
0.2712,8,372
0.2714,8,374
0.2716,8,376
0.2718,8,377
0.2720,8,378
0.2722,8,378
0.2724,8,379
0.2726,7,379
0.2728,7,379
0.2730,7,380
0.2732,7,380
0.2734,7,381
0.2736,7,381
0.2738,7,381
0.2740,7,382
0.2742,7,382
0.2744,7,383
0.2746,7,383
0.2748,7,384
0.2750,7,384
0.2752,7,384
0.2754,7,385
0.2756,7,385
0.2758,7,386
0.2760,7,386
0.2762,7,387
0.2764,7,387
0.2766,7,388
0.2768,7,388
0.2770,7,388
0.2772,7,389
0.2774,7,389
0.2776,7,389
0.2778,7,391
0.2780,7,391
0.2782,7,392
0.2784,7,392
0.2786,7,392
0.2788,7,393
0.2790,7,393
0.2792,7,394
0.2794,7,395
0.2796,7,395
0.2798,7,396
0.2800,7,397
0.2802,7,397
0.2804,7,398
0.2806,7,399
0.2808,7,400
0.2810,7,400
0.2812,7,401
0.2814,7,401
0.2816,7,402
0.2818,7,403
0.2820,7,404
0.2822,7,405
0.2824,7,405
0.2826,7,406
0.2828,7,407
0.2830,7,408
0.2832,7,408
0.2834,7,409
0.2836,7,410
0.2838,7,410
0.2840,7,411
0.2842,7,411
0.2844,7,412
0.2846,7,412
0.2848,7,413
0.2850,7,413
0.2852,7,414
0.2854,7,415
0.2856,7,416
0.2858,7,417
0.2860,7,418
0.2862,7,419
0.2864,7,420
0.2866,7,420
0.2868,7,421
0.2870,7,422
0.2872,7,423
0.2874,7,424
0.2876,7,425
0.2878,7,425
0.2880,7,425
0.2882,7,426
0.2884,7,426
0.2886,7,427
0.2888,7,427
0.2890,7,428
0.2892,7,428
0.2894,7,429
0.2896,7,429
0.2898,7,430
0.2900,7,430
0.2902,7,431
0.2904,7,431
0.2906,7,432
0.2908,7,432
0.2910,7,433
0.2912,7,433
0.2914,7,433
0.2916,7,434
0.2918,7,434
0.2920,7,434
0.2922,7,435
